binary_classification_test_loss_history,binary_classification_train_loss_history,binary_classification_val_loss_history,spatial_difference_test_loss_history,spatial_difference_train_loss_history,spatial_difference_val_loss_history,total_test_loss_history,total_train_loss_history,total_val_loss_history
0.6889399223857455,0.7199599056742912,0.6812916662957933,19.859181510077583,19.999225128528682,19.83673307630751,20.548121558295357,20.719184919845226,20.51802486843533
0.693161623345481,0.7432385617217352,0.684192008442349,19.773205439249676,19.9001794415851,19.750838703579372,20.46636697981093,20.64341800157414,20.435030937194824
0.6938965673799868,0.7517528309840564,0.6858339574601915,19.68958932382089,19.821245104767556,19.66727744208442,20.383485794067383,20.572997913804166,20.35311154966001
0.6974557340145111,0.7566394395259923,0.6890777564711041,19.608351230621338,19.735403970230458,19.586003833346897,20.305806901719833,20.492043395375095,20.275081740485298
0.6968894110785591,0.7613899767398834,0.6898813128471375,19.529437255859374,19.65272016303484,19.507028579711914,20.226326666937933,20.414110148230264,20.196910010443794
0.6967819200621711,0.759689009120298,0.6907418900065951,19.45283893302635,19.573911696441414,19.43031773743806,20.149620868541575,20.333600746568784,20.121059735616047
0.6947545806566874,0.7587024679413665,0.6933777294461689,19.37858021448529,19.498952776886696,19.355885581364706,20.07333483014788,20.25765526096686,20.04926339406816
0.692912771470017,0.7535782164439212,0.6988764893677499,19.30656125810411,19.4247558172359,19.283650716145832,19.999474048614502,20.178334036538768,19.98252722952101
0.6931572880273984,0.7428442379146891,0.7004373654907132,19.236749366477685,19.35020533519814,19.213579601711697,19.92990665671266,20.09304955948231,19.91401700620298
0.6953475157419841,0.7417741782443468,0.705372792482376,19.169093301561144,19.28014352044394,19.145645056830514,19.864440812004936,20.021917689123818,19.851017888387045
0.6967021576081863,0.7372331895863531,0.7073233392503526,19.103525161743164,19.21380957186096,19.079776571254538,19.800227328984423,19.951042747900804,19.787099915321427
0.6990962933610987,0.7356389441000398,0.7076391293494789,19.039985851005273,19.1453192141629,19.015908082326252,19.739082124498154,19.880958157916403,19.72354722906042
0.7006829796183822,0.7296331668262618,0.7075916740119966,18.97841318244608,19.07983754999096,18.95399535415519,19.679096140413204,19.80947072092237,19.66158705491286
0.7003197383786005,0.7225283224915349,0.7085782296600796,18.91874098399329,19.01820789539933,18.893972487676713,19.619060682871986,19.7407362263068,19.602550748794798
0.6979837675889333,0.7165739986323572,0.7068221584514335,18.860908155088072,18.957473414812902,18.835774301599574,19.55889187565556,19.67404741686444,19.54259649206091
0.6994825198004643,0.709525412121831,0.7066451965106858,18.80485134654575,18.898447158724764,18.779351631800335,19.504333813985188,19.60797258033309,19.48599686887529
0.698850248374191,0.7026348455659994,0.7057802435619379,18.75050365223604,18.841678400209272,18.72463581608791,19.449353860094657,19.544313261186048,19.430416107177734
0.6983157631791668,0.692576394755711,0.7044876490110232,18.697806982346524,18.7870022381923,18.67157741829201,19.39612269695894,19.47957865150708,19.376065101152584
0.6995934512880113,0.6834122205524725,0.7024223391424146,18.646702035825854,18.73333721324309,18.620111030444765,19.34629544040613,19.416749456958936,19.322533401132326
0.7001400311787923,0.6760132803126823,0.7008790772822168,18.597128115759954,18.682238813888194,18.570179006788464,19.297268104553222,19.358252110592154,19.271058103773328
0.7006438913799468,0.667997552673946,0.6996728784192807,18.549033765439635,18.63227773478393,18.521737547778578,19.249677627805678,19.300275302012498,19.22141043849723
0.7002608893495618,0.6616529359562956,0.6976957027659272,18.502357608140116,18.58301807911653,18.47472258288451,19.2026184833411,19.24467102720168,19.172418305368133
0.7009225397006326,0.6548419009867765,0.6984152704621283,18.457053152259423,18.535746521366377,18.429091900443108,19.157975689800466,19.190588433291722,19.12750718674222
0.7000555082879685,0.6474296705609606,0.6971895402228391,18.413071190869367,18.489807321119677,18.384795365510165,19.113126701778835,19.137236998062725,19.081984917322796
0.699590746694141,0.6416832570558371,0.695208914147483,18.370362718370227,18.446063844547716,18.341786337958442,19.069953452216254,19.087747107217478,19.036995256212023
0.6982599024334525,0.6349712282765744,0.695504838712195,18.328877261561207,18.40347765340788,18.300011683733036,19.027137136866905,19.03844889161412,18.995516524355637
0.6975406603312787,0.6296255883089331,0.6963310212264826,18.28857326900027,18.36084090503098,18.259431995972683,18.986113905416104,18.99046649982147,18.955763012293435
0.6962075785748543,0.6236593779114592,0.695976986061959,18.249408835456485,18.32040885120531,18.22000851706853,18.945616396646653,18.94406823541635,18.915985493432906
0.6981571711799651,0.6173891503402684,0.7013215552801373,18.211339241700156,18.28196723038613,18.181695280403925,18.909496387759386,18.89935638317607,18.883016842078433
0.6980725897683038,0.6115205404485843,0.7004149624594935,18.174324395921495,18.243144106310467,18.144451127228912,18.87239695654975,18.854664648780528,18.84486609564887
0.6960709396228996,0.6055133320050229,0.7006124197154917,18.138324963149206,18.204902696144465,18.108236456430088,18.834395870085686,18.810416034890224,18.80884887667967
0.6963294181558821,0.5999917980218523,0.7027620407235291,18.10330635971493,18.167950461077137,18.073018272717793,18.799635741445755,18.767942266408788,18.77578032016754
0.6949864270711186,0.5941428879119713,0.703070274005434,18.069232015898734,18.132558237926652,18.03875969395493,18.764218404236868,18.726701132926912,18.74182996525106
0.6955307400694081,0.5905052029748132,0.7025234600882125,18.036067563723893,18.098024991892594,18.005424892201145,18.731598268147387,18.68853020700645,18.70794835433461
0.694076194649651,0.5859467765322556,0.703359083334605,18.003782835460843,18.064338009856467,17.972984374515594,18.697858992077055,18.6502847969334,18.676343469771126
0.694962787039486,0.5818314684761895,0.7035660612178437,17.972344239552815,18.03143623756192,17.94140386581421,18.667306982440714,18.613267713738967,18.644969946072425
0.6944577590123311,0.5770267430226957,0.7035792086038504,17.941721271824193,18.00019898285737,17.91065371859897,18.636178987520235,18.577225732473664,18.61423295396226
0.6950088298460196,0.5733966214748754,0.7041554568629516,17.911887124267935,17.96964461654607,17.880705108419498,18.60689592082598,18.5430412432555,18.58486058976915
0.6945151645913084,0.570264488423091,0.7060934302643833,17.88281195659583,17.93897511408879,17.85152925453295,18.577327087054567,18.50923960508871,18.5576227139204
0.695190079510212,0.5661854786581771,0.7060188436673747,17.854469437069362,17.90935556500457,17.8230988767412,18.549659490585327,18.47554104716279,18.529117743174236
0.6941029615195463,0.5625404008092085,0.7069625227755001,17.826835161948267,17.880694466697445,17.795388849770152,18.520938092777076,18.443234872628665,18.50235140420557
0.6931313920431036,0.558616104398587,0.7081988999452541,17.799885310823957,17.852761655154815,17.768375351315452,18.493016671882106,18.411377766335658,18.47657428216682
0.6934244126774544,0.5553055981676794,0.7086416980400874,17.773595016440066,17.826136764930737,17.74203328568806,18.46701940886426,18.381442368643036,18.45067501314543
0.6927005328764819,0.5522550594132496,0.7103044691711965,17.747943550649314,17.799428540606833,17.716341211338236,18.440644057110102,18.351683605548946,18.426645707602454
0.6941361251436634,0.5488031099625028,0.7108340479709484,17.722910355932918,17.77352504188084,17.691277303813415,18.41704645510073,18.32232815646386,18.40211137842249
0.6931627940584496,0.5452114439769992,0.7117508479938415,17.698472142795435,17.748418390449547,17.666818839916285,18.39163491345834,18.293629838193272,18.378569718144366
0.6933491915534856,0.5427717645825401,0.7122415253456603,17.67460986739355,17.723551291041538,17.642946572450317,18.367959038303816,18.266323059399138,18.35518813076876
0.6920797824169751,0.5399105631017177,0.7124307208729012,17.651305816791677,17.699518939321354,17.61964132609191,18.343385577201843,18.239429508992867,18.332072076974093
0.6913446275149884,0.5377105791307367,0.7127755953341114,17.628551067949154,17.676037166036018,17.596894262058665,18.3198956772854,18.213747751446885,18.309669888208784
0.6902012003792657,0.5353315817755322,0.7132954514026641,17.606317337883844,17.653390127669933,17.57467687394884,18.29651852077908,18.188721716237623,18.287972357008194
0.6894995944172728,0.5330561303652099,0.7134242729813445,17.58458827315852,17.631160631714703,17.552972058065578,18.274087851863023,18.16421676649658,18.26639635838195
0.6887985019602327,0.5304980919644743,0.7131695732729048,17.563348008017254,17.609319585380486,17.531763451731102,18.252146484505417,18.13981768142345,18.24493305499737
0.6888059278954,0.5279944270273843,0.7130725604308227,17.54258100241735,17.58807321994542,17.511035631287772,18.23138690844522,18.116067652850884,18.224108226144338
0.6881012101600199,0.525887027119738,0.7128825449526556,17.5222727261453,17.566970624767634,17.490773597371923,18.210373913800275,18.092857657374235,18.20365617697131
0.6870562981475483,0.5236990627539334,0.7132669997937752,17.502409127745967,17.54650379205103,17.470962316339666,18.189465409095842,18.070202864148904,18.184229351775816
0.6862377533245654,0.5217405455341668,0.7132043681210942,17.482976406339613,17.52635299090135,17.4515884111798,18.169214146477835,18.04809354785273,18.16479281773643
0.6857245925806652,0.5192840868954463,0.7143966323218616,17.46396029065227,17.506637135898274,17.432636803818493,18.14968487626163,18.02592123444836,18.147033479478623
0.6856035212218989,0.5176279456821459,0.7158209825384205,17.44535357742017,17.48735502192567,17.41409995638091,18.13095709190515,18.004982979658994,18.129920981396204
0.6851115953001823,0.515685288189291,0.7162239474091826,17.427144889328662,17.468440878706087,17.395966035947062,18.112256479353107,17.984126177837776,18.112190023878423
0.686232430405087,0.5137794929823672,0.7161593581239383,17.4093230565389,17.44999067838802,17.37822387130172,18.095555482087313,17.963770181079244,18.094383275067365
0.6860827195622665,0.5116223588761963,0.716352593106216,17.39187589760035,17.43157138526326,17.36086060570889,18.07795861249413,17.94319375562068,18.077213245662836
0.6863945798420992,0.5095084501795096,0.7179404940976891,17.37479258438165,17.414193713566636,17.34386509720997,18.061187163048746,17.923702176316556,18.06180563964297
0.6866057608703667,0.5078059931376095,0.7178029882634548,17.358060547493963,17.39688857871697,17.327225037562993,18.044666313830717,17.904694582888805,18.045028074288073
0.6864228147185512,0.5059799133410114,0.7179221919634275,17.341670685344273,17.37989355311837,17.31093062625991,18.02809350689252,17.885873477126278,18.028852866755592
0.6857937647236718,0.5040813282585315,0.7184564052483975,17.325611062335152,17.363322736709403,17.29497023688422,18.011404836279713,17.86740407585458,18.013426691038994
0.6853934122055066,0.5023597952311857,0.7191141896978371,17.309873747905897,17.34691487071042,17.27933508619315,17.995267168038623,17.84927467496736,17.998449325561523
0.6847035077278492,0.5008374904901441,0.7194576245635304,17.29444820410379,17.330861405091582,17.264014479730456,17.979151717861296,17.83169890592099,17.983472153519713
0.6840986797427819,0.49902565639705565,0.719970585571395,17.279326089846542,17.315348057675134,17.248999854318456,17.96342477611467,17.81437372411162,17.968970485762053
0.6839804115694694,0.4972776560960975,0.7199105090565152,17.26449934180808,17.300062058708825,17.234283250695075,17.948479761440012,17.79733972449796,17.954193809374136
0.6836596721221531,0.4955135383528728,0.7202882050048738,17.249957899063354,17.285143511952754,17.219854591006325,17.933617576720223,17.78065705853839,17.940142846485926
0.682653932690807,0.4940765853782111,0.7207695672023278,17.235694846450258,17.270328992786776,17.205706547123725,17.91834878399152,17.764405586974878,17.92647616963991
0.6818937404012239,0.4928384573759574,0.7212171766125126,17.22170259334423,17.25592456923591,17.19183118549394,17.903596336458936,17.748763035742197,17.913048417479903
0.6814061773422102,0.49164560887702674,0.7212659585058598,17.20797371537718,17.241624323567528,17.17822109437243,17.889379896166844,17.733269942722035,17.89948710785609
