binary_classification_test_loss_history,binary_classification_train_loss_history,binary_classification_val_loss_history,spatial_difference_test_loss_history,spatial_difference_train_loss_history,spatial_difference_val_loss_history,total_test_loss_history,total_train_loss_history,total_val_loss_history
0.692652931084504,0.7909102368354798,0.6921841872704996,21.798376289573877,22.303830490112304,21.782460753982132,22.491028966130436,23.094740753173827,22.474644944474505
0.7101929896586651,0.7818000033923558,0.7092450253061346,21.33700128503748,21.815381981985908,21.321544389466982,22.047194248921162,22.597182034083776,22.030789349530195
0.7019922770895399,0.7801766549405598,0.700406014919281,20.915634447389895,21.365663757324217,20.903885317278338,21.617626688501858,22.14584044683547,21.604291280110676
0.7008231668858915,0.7858377108403615,0.6971573004046002,20.534602770934235,20.95594562802996,20.52553907600609,21.2354259233217,21.74178337914603,21.22269634298376
0.6996255188374906,0.7810150342668806,0.6946421462136346,20.19519733738255,20.58647055707659,20.188311406728385,20.89482283721099,21.367485626220702,20.88295349945893
0.7022105880954244,0.7706863895484379,0.6962724491819605,19.892802547764134,20.2555042775472,19.88668558619044,20.595013120152927,21.026190699622745,20.582958006644034
0.7102222769416897,0.7609759930445223,0.7035130194485417,19.623790394845617,19.959772496126135,19.61864355079916,20.33401264647259,20.720748518340443,20.32215656000675
0.7074427538224168,0.7467032508552074,0.7028932175724893,19.384046825202734,19.69545996802194,19.378688593168516,20.09148956633903,20.442163239887783,20.08158181164716
0.7028665346605284,0.7308083065918514,0.7010389975420348,19.169344406586152,19.45881201971145,19.16452589980117,19.872210935071426,20.1896203431629,19.86556491336307
0.7017287532220016,0.7150158981936319,0.7028755163018768,18.976347912968816,19.246357954842704,18.972197527498814,19.678076656444652,19.96137387193952,19.675073041142642
0.6981966985385014,0.6999807664481076,0.7030704936026355,18.803071394599332,19.05501659244686,18.798739965190467,19.5012680822274,19.754997370335964,19.501810476879523
0.6989469606731389,0.685439921106611,0.705046948011931,18.646216809212625,18.88213674636114,18.64193837707107,19.345163753440787,19.567576678139822,19.346985327230918
0.6972249196745501,0.6706742601342254,0.7064972390999665,18.5040355214458,18.725424230386924,18.49968710758582,19.20126042197499,19.396098501184486,19.206184355483977
0.6946035437142066,0.6564670322865855,0.7055722213274723,18.374544243094544,18.5828593265767,18.37014291829584,19.06914776908845,19.23932636805943,19.075715146009525
0.6922844678968997,0.6438058117798396,0.705235576038962,18.256257722184465,18.452764020647322,18.251770318521036,18.94854216360831,19.096569840204147,18.957005890854845
0.6905362948875975,0.6322371240705251,0.7061174743985003,18.147912247760875,18.333636154447284,18.143336260640943,18.838448518031353,18.965873282977512,18.849453732774066
0.6885268322424593,0.6217887412299629,0.7069375436332532,18.04823799921712,18.22426138356954,18.043624702053343,18.73676480776934,18.846050129738174,18.750562252414625
0.6872903524755357,0.6122629721060632,0.7066410218810176,17.95640795653289,18.123575999547565,17.951722672035743,18.643698285649847,18.73583897363572,18.65836370027101
0.687122269256695,0.6034139516792799,0.7081918346339235,17.871586464546823,18.030652425091965,17.866895046207,18.558708700991286,18.634066379518437,18.575086886648773
0.6915324301735775,0.5950694049298764,0.7146334053294079,17.792806926933494,17.944666109357563,17.78829968168929,18.484339319693074,18.539735516684395,18.502933094952557
0.6915086378538777,0.5869416561783577,0.71530025464841,17.71982212631245,17.864879319067715,17.715301206826858,18.411330725081946,18.45182097765864,18.43060147348058
0.6892454344458896,0.57925592015703,0.7147761525847109,17.651820358538803,17.790654273590484,17.647323920041394,18.341065748903617,18.36991019558597,18.36210008803984
0.69124709281602,0.5720945605469047,0.7176011977618786,17.58831459206784,17.72145553399317,17.583911203189405,18.27956164457543,18.293550098964147,18.30151242122807
0.6906571952743573,0.5660867890112457,0.7174136233222377,17.528986720351487,17.656796350933256,17.524603643932856,18.219643874211354,18.222883145014446,18.24201727772618
0.6901178977618346,0.5600911844628198,0.7172034713384268,17.47339055654165,17.59625815211705,17.469055633544922,18.16350841419117,18.15634933733259,18.186259118157466
0.6898351858782421,0.5543883781609954,0.7173106934325363,17.421176809283157,17.53946661938678,17.416919127323524,18.111011955197785,18.093855000171033,18.13422983451098
0.6895574889144859,0.5489141577702982,0.7163713617367787,17.372097236854774,17.48609807130521,17.36788193146149,18.06165468561518,18.035012232866237,18.084253303520196
0.6907017091181288,0.5434487459732562,0.7181322784900205,17.325849236668766,17.435857162864842,17.321714390198697,18.016550905455954,17.97930591271848,18.0398466780379
0.6896195955234271,0.5381585910020791,0.7180672566521867,17.282209986520503,17.388484220833615,17.278108751451647,17.971829543242585,17.926642813846982,17.996176020185857
0.6926291377426268,0.5337956956057321,0.7207641144862046,17.240976227081575,17.343744135902043,17.23694304303006,17.9336053281217,17.877539833432152,17.95770716624217
0.6918661904366201,0.5296625739528287,0.7213057389234395,17.201954706918706,17.30143270765032,17.19798927174097,17.893820858251143,17.83109528115268,17.91929501580901
0.6914579974034348,0.5261783981988473,0.7212830607250735,17.164881309141983,17.261361948251725,17.161059524561907,17.856339266171325,17.78754034587315,17.882342588257146
0.6907098711171568,0.5226515017082165,0.7214320165324074,17.129751217941298,17.22336178321343,17.126031409317505,17.820461052934427,17.746013283997904,17.847463428144277
0.6899659458091794,0.5189618887445506,0.7214838056477151,17.096403449442125,17.187281597842688,17.092775109083362,17.786369357086325,17.706243485202307,17.814258916578915
0.6891168138005098,0.5157660480591716,0.7210102270008514,17.064696906984544,17.152982613544076,17.061148701671467,17.75381368394064,17.668748657537968,17.78215892894848
0.688613600782804,0.5125625186732837,0.7202701134769408,17.03451406705129,17.120346998335823,17.03103884204372,17.72312763145378,17.632909511990018,17.75130895236591
0.6879941732061441,0.5090724330012862,0.7197368687700407,17.005751639060332,17.089258589431587,17.00235098761481,17.693745779590593,17.598331016628897,17.722087848961483
